tweet_id,sentiment,author,content,,,,,,
1695280505,relief,bluesdiver,"it appears we found the dog.....as we were posting signs with his picture, someone else was posting &quot;found&quot; signs with his picture....",,,,,,
1695311644,relief,Whagi_The_Gamer,"@JC_Live That's what I want. More the better. Bound to be a few bad eggs though, but they will soon learn.",,,,,,
1695312785,relief,estep946,@bev_estep I am glad you are getting into your twittering,,,,,,
1695312918,relief,cjdkc,"@TraciKnoppe So far, so good. It's still early, though!",,,,,,
1695312981,relief,christinekaydee,going to take my sociology exam   and back to bed,,,,,,
1695341878,relief,FashionPalette,"@LeelooDogBlog Thanks for all of the awesome tweets LeeLoo, glad you enjoyed the weekend.",,,,,,
1695342074,relief,ImagesAndWords,@Bofu2U Good mornin' to ya!,,,,,,
1695342430,relief,LenoOsh,"@Dreamyeyes Yes,i was red like a lobster for days-cuz im too pale- but today finally got a nice color ~~",,,,,,
1695343586,relief,atebits_support,@LeviFig Already fixed that actually,,,,,,
1695374599,relief,Bruno108,@Nickems that would be great!!!  thanks!!,,,,,,
1695374669,relief,christyanncantu,.. Starting a new week ,) Going to the GYM today ,) Hi to everyone,,,,
1695374865,relief,Morganiley,Came home early from school to catch up on my lack of sleep. Thanks @thebamboozle,,,,,,
1695376050,relief,sammythewizzy,@medscholar08 try #fireflight first... female fronted metal is awesome..  ..  Unbreakable album would be a good start!,,,,,,
1695376742,relief,allozon,I am so excited Rob Thomas is back!,,,,,,
1695377369,relief,SedzOz,@cakelulu He doesn't need the shirt for that Jane...we just had to suffer another two old eps tonight,,,,,,
1695407998,relief,RODSMACK_10k,@worshiper_7 Wow that's a big list...lol. I would be happy if I got half of that done. Now I feel lazy...thanks. Just kidding,,,,,,
1695408445,relief,Angelface1212,Is actually feeling awake today,,,,,,
1695410492,relief,peaceloveree,"@djEDGE34 WOw, that's a lot of work.  I hope today is a day off for you.    I'm working as usual.  But, getting some playtime in too.",,,,,,
1695410619,relief,TraceyHewins,@jacqueline47 as long as you're not going to melt LOL. Hubby has an umbrella set up to keep him dry when he grills,,,,,,
1695411090,relief,mystatus_update,"This completes today the 4th of Mayï¿½s entry. For the new day, invite a friend to come along to reflectively in-joy the read ï¿½  ï¿½",,,,,,
1695441507,relief,karabartle,school for a bit. glad jake got the day off,,,,,,
1695442066,relief,SamusAranX,Finally Ubuntu 9.04 arrived as a disc,,,,,,
1695442359,relief,ocean_waves301,what a beautiful day not to got to my first class,,,,,,
1695442744,relief,CameronSmith93,Was watching @timminchin downstairs  Now getting ready for bed. Piano in the morning.,,,,,,
1695443081,relief,nturnage,@alitherunner good. that was the intent.  hopefully others get the same vibe,,,,,,
1695476693,relief,kayleymoore,"am chillaxin after a busy BankHoliday, Hope everbody had a gd wkend! Holiday in 12 days!!!  xx",,,,,,
1695476771,relief,cchambless,@unodeellos where have you been? LOL,,,,,,
1695476908,relief,sofialion,I want it NOW..  finally found what I wanted ..,,,,,,
1695478091,relief,_michellerenee_,Make sure u pick up Chrisette Michele's new album EPIPHANY in stores tomorrow May 5th! You will love it! Promise!  Congrats @epiphanygirl,,,,,,
1695478185,relief,delaneyroach,eating maccies,,,,,,
1695509916,relief,alexwardle92,finally seventeen,,,,,,
1695510026,relief,loldebi,"I can has warm chocolate, I is happy now.",,,,,,
1695510699,relief,ghostyouknow,@b32 WHEW!  I'm just going to focus on family time and more swim suit shopping for the rest of my vacay! Thanks for the kind words,,,,,,
1695510936,relief,OhlalaParis,I just got my leavers do dress!!!!,,,,,,
1695511568,relief,belladonna786,@kayenchante thanks   got a hold of someone there who knew their stuff..at last!,,,,,,
1695511600,relief,JasonDet,Office til around 6 today. Good day yesterday...I have a BSc now,,,,,,
1695511947,relief,acadnurul,"is rotting away at her desk. Would've been really down and out but thanks to YL, you made my day. You're the best support system - EVER!",,,,,,
1695512283,relief,realrussia,"Version 2 of our live, interactive Trans-Siberian ticket planner is launched: http://tinyurl.com/c5ljwm - its very cool",,,,,,
1695512403,relief,krishaa,My phone works! Its whack. Well good morning. Gonna go eat breakfast with neil before school starts,,,,,,
1695512467,relief,mandiem,"m still watchin Boston Legal tho it cracks me up 2, scrubs earlier was good  i guess i just like a laugh!!!",,,,,,
1695512534,relief,lukk09,"It's weird waking up in my own bed. Slightly comforting, but i miss the group. But i'm loving using my own pillow again!",,,,,,
1695512698,relief,purkage,@gabbyfek yaaaaaay i get to see you too   looking forward to cupcakes and fun.,,,,,,
1695544778,relief,taraw07,Just wants the morning to be over already! In another 5 or 6 hrs. My summer will officially begin  THANK THE JORD!!,,,,,,
1695545553,relief,currystrumpet,@zzybug thankfully it's just a really bad sinus infection. they're just watching out for me since i've traveled recently. thanks though,,,,,,
1695545771,relief,stace8383,@MsPonita 9 more week! July 8th. Flolloping just perfectly describes the way she moves my belly  hehe,,,,,,
1695545871,relief,purplefoodie,@kapilb oh optician! how did i not think of that. thanks,,,,,,
1695547056,relief,nappypoet,@pricelessrock i'm doing good. i enjoy the rain  i hope you are well too.,,,,,,
1695547809,relief,Terrance_Blount,The rain outside motivates me to sleep.,,,,,,
1695580254,relief,mayapeep,@petethevet Thanks!,,,,,,
1695581062,relief,lazydhei,"says Finally, Im home.  http://plurk.com/p/rr121",,,,,,
1695582993,relief,pmatty,@ash2good99 yay were all saved! Weve overcome god again!,,,,,,
1695617489,relief,lesley007,@deanomarr That sounds cool! And you're paying - even better,,,,,,
1695617625,relief,janinebonilla,I'm glad someone slept with me last night. My doggy  I would take a picture but I don't see my laptop.,,,,,,
1695617676,relief,leonardodna,@MsMandyMay Awesome pics! It's a nice way to start the week,,,,,,
1695617900,relief,mmmkristen,Gettin check outta school cause im siccck. Goin to pick up jimbbbbo.,,,,,,
1695617959,relief,diorgirl17,I wash my dishes Like a boss!! LOL,,,,,,
1695617962,relief,TexasTerri,@subtleserpent I'm fine - day off actually so relaxing with laptop. Haven't done a single other thing yet.,,,,,,
1695618458,relief,1critic,@wendyyoung Damn. She got it on the first try.,,,,,,
1695619268,relief,jacoblovie,@sea_breez Yer please do! Have a good day!,,,,,,
1695619783,relief,jbrock26,Worked out for about an hour.. nothing to hardcore. Sitting in Starbucks waiting to start work,,,,,,
1695619987,relief,fuseboxradio,@missyIbee Not a problem at all sis - respect due,,,,,,
1695620117,relief,courtea,"got tickets to go with dad and his girlfriend to see Eric Clapton, Steve Winwood, and the Arc Angels on June 24th @ Toyota Center! WOO!",,,,,,
1695653963,relief,Pishoo,@khorshid I hope to see you soon again,,,,,,
1695655245,relief,madymichelle,ohay clean teeth,,,,,,
1695656174,relief,mikebishop,"Finally picked up some handwraps, but struggling to wrap my stronger hand with the other! Defo should have got some a lot sooner though",,,,,,
1695657193,relief,RadioHolly,Feeling pretty good this morning! Lets hope it lasts through the day,,,,,,
1695657466,relief,newarkbrooke,"listening to dave barnes, getting really excited for junior senior",,,,,,
1695693553,relief,rob_caporetto,@joshsharp *phew*  Will make a note in case anyone else runs into the same issueï¿½,,,,,,
1695728135,relief,TheAntiSocial,@thegirlRiot there's nothing wrong with having a quiet day... it gives you more time to listen,,,,,,
1695729101,relief,ciaobella50,@THEDIAMONDCOACH  Hey my friend need some inspiration...  no one can do it like you.. @deadplaygroud   Thanks,,,,,,
1695729315,relief,Kimmie9487,workin a long day today... hopefully i can make some good tips,,,,,,
1695730233,relief,Vanillanutty,Just got confirmed that itï¿½s pizza-time with some ex co-workers on friday...looking forward to it,,,,,,
1695730357,relief,vanwau,"@SuzyDaFloozy we dont have the points yet, was talkedabout it though - first ticket I get in my whole driving career up to date, not bad",,,,,,
1695730481,relief,ties37b,OMG! i'm almost done with the last block on this quilt! Just a few hours of work left  i can't wait to meet my goal,,,,,,
1695730627,relief,SaraRandall,@techn0crat .. IN SWEATERS,,,,,,
1695731926,relief,halolova369,YO I'm just on the computer,,,,,,
1695767124,relief,sawickis,@MonroeOnABudget thanks for the link love yesterday by the way,,,,,,
1695767140,relief,somanisoftware,"@0xcafebabe I haven't heard anything negative yet. As a former manager used to tell me: If they're quiet, be happy",,,,,,
1695767616,relief,xolizzie,awake  slept in a little cuz no construction. now studying bio alllll day but i dont mind.,,,,,,
1695768527,relief,bradshorr,@eeUS I sure hope so!,,,,,,
1695803290,relief,xx_kristin,Six Flags this weekend? Sounds right!,,,,,,
1695803445,relief,marybabysteps,"@amcmoore Have fun, hon! Ooh, look what a poet I am.",,,,,,
1695803616,relief,dancinandi,so I slept in a little...well a lot. whooops,,,,,,
1695803751,relief,leahPanilan,Is off today and gonna go shopping!! T-minus 22 days til CUUUBA!!,,,,,,
1695803797,relief,Baggavond,This is going to be a great and productive week - I can just feel it!!!  POSITIVE THINKING is the key,,,,,,
1695805506,relief,yasir_ibrahim,@chiacy  Thanks,,,,,,
1695806123,relief,artemisrex,"@RyMartinez Good morning, baby  Yes, i slept like a rock. Refreshed &amp; ready for anything. How are you? *hugs you &amp; doesn't let go* Miss u",,,,,,
1695843646,relief,victoriazee,Getting ready for school...hope today is a happy and awesome day,,,,,,
1695843808,relief,MandyPandy32,@boydhilton Thank you so much for the Retweet  x,,,,,,
1695844547,relief,myjenbear,home.Going to be a warm day on top of it. Is it Friday yet?,,,,,,
1695845460,relief,chuckie7413,Through to quaterfinals of charity football tournament. My penalty save sent us through,,,,,,
1695882966,relief,snoopy218,@lilers at least after this you'll be done!!,,,,,,
1695883238,relief,Kelsey_Gray,"@CrystalRain Glad to hear you're okay. Could have really hurt, by the sounds of it. Is the couch okay? lol",,,,,,
1695884381,relief,jimmlotto,I don't have the fake fascination like i once did before. Cause i no longer have to pretend i like you,,,,,,
1695884545,relief,sarahhh3,im going to bed  nighttt nighttt xxo ily's,,,,,,
1695885688,relief,tiddlytwinks,Discovered @AlliWorthington and @whoisTodd are sharing on G reader with me and didn't even know it. Sigh.... I'm such a G reader newb.,,,,,,
1695921907,relief,McZiggz,"Getting some DMs asking where I fell off to the past few days  I was sick, but am all better now. I appreciate the concern! Game On!",,,,,,
1695923006,relief,BeckyLiz__,Has finally mastered the art to uploading a photo on said Twitter. You can no longer assume I'm a heffer,,,,,,
1695923936,relief,tegangazzard,"Sleeping sounds too good, goodnight my babies, cuddlez for everyone",,,,,,
1695924944,relief,pecanpies,@LukePersonified Yay.  I knew you'd like them if I shut up about them,,,,,,
1695961350,relief,Naiya_Shinoda,@RWAneesa have a safe flight...,,,,,,
1695962480,relief,SugarTitsss,I am parked in FS yet no ticket.,,,,,,
1695964094,relief,heathenmom,"@Principled I'm grateful that my kids also don't like them, lol.  Textbooks are a tool, not the sole means of education",,,,,,
1695965306,relief,MrrBrr,I'm Kinda sleepy.. I Was up too late texting a nice boy making date plans for next weekend..,,,,,,
1695965488,relief,ALioness99,@amandamiller Thanks! We're almost there,,,,,,
1695965537,relief,lewisdenby,@ChaosSmurf Yes! You do!,,,,,,
1696001999,relief,MsJBell,@ROBsessedBlog At least he's in breakthrough performance tho. I just wanted him nominated in his own category,,,,,,
1696002095,relief,Tom_K_Morley,@MrPointyHead Lol at the VATS on The Insiders,,,,,,
1696003521,relief,WalkingHorse,@horsekisser He's an amazing jockey! Saw that Clydesdale commercial too..loved it!,,,,,,
1696003744,relief,voidspace,All new implementation of test discovery for unittest. This time in a loader. Good start I think.   http://twurl.nl/nz8f4y,,,,,,
1696042597,relief,hellovany,ready with learnin today!!! .. and now its twilight time,,,,,,
1696042785,relief,elizabethlai,@allysont haha. the pic wrong. haha. now the one is then correct.,,,,,,
1696042954,relief,PumaSwede,"@dmhome Well, in LA is decent weather. Tell me what's happening in the future",,,,,,
1696043244,relief,Sams_Antics,"Man, Monday sucks. What I wouldn't give to be a rich beach bum, diving in a tropical lagoon every day, eating fresh fruit and fish...ahhh",,,,,,
1696043483,relief,ohsoretro,@electricbluebrd Aw thank you. I suppose it's a good thing since it means more tweeting.,,,,,,
1696044107,relief,ohtobeMel,@Utopia_of_Chas good mornin sunshine...at least the work puter will go faster,,,,,,
1696045680,relief,3vilMTV,has almost completed the groundwork for Paper Pile.,,,,,,
1696045695,relief,DjWhiteMike,@LilzCREATiONS thanx for showin luv,,,,,,
1696045842,relief,Haru2subS,cute girl is finished with timing That Fool 1~ editing stage and waiting for spot translation.,,,,,,
1696086031,relief,sanityscrafts,@fotogypc What kind of help do you need with Machine embroidery?  I may bea able to help,,,,,,
1696086391,relief,lostinbubbles,Paid bills. We get water and electricity for another month  Woot.,,,,,,
1696086887,relief,JAM1955,Just had some 100 calorie Shortbread cookies and a handful of popcorn for breakfast. Think that that will give me some energy,,,,,,
1696087161,relief,Krys_Ali,out of office on business....needed the get away,,,,,,
1696087306,relief,ChloeeDottKidd,FGinished Doinn Fake Tann Sitting Drinknig Coke And Watching Ink Heart,,,,,,
1696087315,relief,davemark,"@mikebrinkman Actually, the post shows they know what happens when you overflow...",,,,,,
1696088225,relief,miss_emmajane,"Awh, thank you for your nice replies! Its so different, its scary so you've made me feel better!!",,,,,,
1696088765,relief,MeadowC,@ssherrill115 Thanks! We're still all passing around germs here but we're surviving.  Have I missed anything?,,,,,,
1696089343,relief,youngnatho,@MsCityCouture chillin wassup ma?? ayo in cali my day just started idk where u r but u have a gud day YA diggg,,,,,,
1696133793,relief,tracytrace429,"At school 8am to 7pm, then keone chonie's class  have a good day!",,,,,,
1696135285,relief,PussyPrevails,@HeavyBank That's the good part about it. YOU DON'T HAVE TO KNOW ANYONE!,,,,,,
1696136761,relief,robnchaus,Just finished first workout on Jillian Michaels 30day making the cut program!  Feeling great  Hopefully the eating will be just as good,,,,,,
1696176632,relief,mickster,@RitasItalianIce Cherry Italian Ice is my fave. I want to get the local Ritas on Twitter so they'll send out the daily flavors.,,,,,,
1696176922,relief,hayesdev,TextMate crashed for the first time in 3 months. Not too bad actually  #textmate,,,,,,
1696178112,relief,ShannonNuckols,@islandprincess2 LMAO!! That is so funny!  Thanks for sharing...I needed that laugh,,,,,,
1696178361,relief,IndieJane,Guess who has internet at her house? *raises hand* And it's not dial up.,,,,,,
1696215828,relief,EveD,@naeem_coza @strandloper Yep. Live and learn,,,,,,
1696215897,relief,TraceyHewins,@Jamie_127 glad you got a laugh out of it,,,,,,
1696216159,relief,DonnaSpeaks,@jessicacolon My son is back at school today - feeling much better. He wasn't too sick...he didn't stop eating!,,,,,,
1696216716,relief,paCao,each day is a new beginning,,,,,,
1696217579,relief,Greenoctopus21,Rain makes for a good study day  almost done!!,,,,,,
1696217784,relief,LilPecan,@crumcake That's a relief! I feel better knowing it's hereditary.  Have fun!,,,,,,
1696218048,relief,sydneyasitjade,i've been eating cheetos all morning..,,,,,,
1696218599,relief,sheflourishes,is done with classes for her freshman year.,,,,,,
1696218621,relief,DavidFeng,@jeanettejoy Shanghai is also really exciting (precisely -- skyscrapers galore). Good tweeps in China: @sdweathers (SH) @winserzhao (BJ).,,,,,,
1750894289,relief,TheShadowEl,And now the crazy is all gone.,,,,,,
1750928071,relief,Liferuiner,"@adamdon lol, get to your bed",,,,,,
1750928268,relief,MalloryMurray,@vogonpoetry42 At least there's no denying nerd is part of it!,,,,,,
1750928665,relief,TessaTweets,Next to my birthday- Mother's Day is my favorite day of the year.  The one day I don't feel guilty for slacking just a little.   Aaaahh...,,,,,,
1750929942,relief,Woolard08,Just got up from a nap.. Relaxing for the night,,,,,,
1750930969,relief,jlee333,walked over 140 blocks today. then ate a delicious black &amp, white cookie.,,,,,
1750931079,relief,ruuthporter,Sometimes i feel pathetic going to bed so early. Oh well.  i TOTALLY get clam chowder tomorrow! =D,,,,,,
1750965980,relief,emugly,Only six hours left of being 15,,,,,,
1750966058,relief,ShayMoney21,Eatin nachos watchin the game.!  all i gOtta say is LebrOn is a Beast. ! dO anybOdy feel me.?,,,,,,
1750998113,relief,jojotoups,Relaxing after a busy week and a tedious Saturday . . .,,,,,,
1750998582,relief,pinkiecharm,@hellocupcake84 Well I'm trying to get rid of a lot of my stuff.  You could come over and pillage.,,,,,,
1750998864,relief,baby_lemonade,phew!  made it thru the return of babysitting!,,,,,,
1750999930,relief,Geminieve,Glad to see @Nigellamb and more Red Bull Air Racers here keeping us in the loop,,,,,,
1751000053,relief,morningchai,"My three-day weekend starts now.  Was gonna watch Star Trek, but opted to go another night instead.",,,,,,
1751000160,relief,Leanne_King,@lyndons think yourself lucky!  I also broke  all my fingers at school when a window sash broke with my fingers like pancakes on the sill,,,,,,
1751001425,relief,owlbot,@Ja101 Makes me wish I had dogs instead of cats!,,,,,,
1751033542,relief,saekuto,and we're off  to OT !! exciting game like always,,,,,,
1751034563,relief,maphilbert,Nothing beats spending an evening with my mom,,,,,,
1751035033,relief,MeliiP,@TheRealKitCat Haha...YAY!!! I'M CURED!!!!,,,,,,
1751035130,relief,Wo0t,"@SunnyBuns Haha, you didn't do anything wrong.",,,,,,
1751035798,relief,anadearbanana,Heading back home with a win!,,,,,,
1751036025,relief,brjxox,"such a long day, heading to bed  . iloveyou &lt;3",,,,,,
1751036340,relief,C_Carolyn,Whew.... finally home after putting in some hours in the lab. Watching Catch Me if You Can and eating cheese and grapes. Good night,,,,,,
1751036714,relief,alexandralopez,@Annaeeee yeah I m so happy for them that they should moved on and out there partying I m so happy,,,,,,
1751068860,relief,Totally_Toni,@KatjaPresnal Thanks  #sigjeans,,,,,,
1751070354,relief,foshizzy,"Had to change &quot;within 50 miles&quot;, because within 25 miles were effin' BORING.",,,,,,
1751070359,relief,DeeLynn,@Medi_Ready What's you're new cite/business about?? I'd love to hear about it  Doing the same myself actually,,,,,,
1751070618,relief,Republican_Girl,@Victoryhawk It depends if you are having fun or not...,,,,,,
1751070633,relief,vavroom,"@HeatherHAL Thanks Heather, glad you like the dish",,,,,,
1751071454,relief,profblmkelley,"@harrislacewell You are a dope mom too! Love you too!!! Now stop drinking the mom juice, stop twittering and get some rest!",,,,,,
1751071460,relief,justinmunger,"@E315 -. ---    .--. -... .-. --- .-.. . --   It would be better to hear that then read it, but it's a start",,,,,,
1751072206,relief,RClapham,@gashead Prowse? I got a Christmas card of him last year.  &amp, I wish I had the money right now. Saving for an apartment,,,,,
1751104677,relief,KrazyKakashi234,feels great after solving a minor but long term problem with 3ds max just now!  Maybe I should try animating the avatar after all? xD,,,,,,
1751105813,relief,leewaters,"@princeryan No, I'm waiting for it to come to DVD. (I'm frugal.)  You saw it?",,,,,,
1751139696,relief,sn00zle,Off to see my lovely mum  Then maybe star trek!,,,,,,
1751140408,relief,lmata,yey finally home,,,,,,
1751140902,relief,Acekillerpc,@itouchiphone thanks got it will contact you if i am having troubles!Thanks,,,,,,
1751141133,relief,shellyavenue,"eating nothing, drinking water, about to watch a movie, join me?",,,,,,
1751141286,relief,joeynigro,"@tararizing so i'll excuse your love for the Cavs and the west, even though I don't share it!",,,,,,
1751142331,relief,Art_Chick,@MichaelHotaling Thanks for the thoughts... Unfortunatly it didn't work out like we hoped... ah well. The paintings were beautiful.,,,,,,
1751142859,relief,katykewl,woke up from napping  finally got the sleep i needed,,,,,,
1751176829,relief,TheGoddessHath,@Joviswillow Loved those books   Did you read The Host?  Amazing storyteller.,,,,,,
1751177356,relief,missdestructo,"@bobbyrettew  That makes my day so much better, it's been a rough one. Did I mention I love the new photo!",,,,,,
1751177645,relief,BreakAnotha,@NLiukin hey i know ya dont know me but i wanted to say yopu have helped me a lot i was over in iraq and i wanted to thank you,,,,,,
1751177842,relief,JaimeMcKnight,@GeorgiaPrincez No but I just checked and got it LOL. You are ok! I went live for a few minutes and everything is fine.,,,,,,
1751212329,relief,jsnapp74,"7 hours and many massages later, I can now spend time with my wife and son. It's mother's day ya'll. Don't forget to grab a gift or card.",,,,,,
1751213019,relief,hellotuesday,1 John is an amazing book. Just what I needed to brighten my mood.,,,,,,
1751213900,relief,JRStratford,Back from a long day of working it's good to finally be at home.   How is everyone tonight?,,,,,,
1751214806,relief,Adamfyre,"@LilPecan We people? I'm just an amateur Ark builder, no political affiliation. All are welcome",,,,,,
1751215265,relief,sekzieyhazel,seen mi abueltia at the hospital... she's doing good!,,,,,,
1751248693,relief,heyvalerie,"@ddlovato Glad u r back Demi! You're such a talented, authentic and amazing girl. Keep doing what you love, you're making it brilliant",,,,,,
1751250371,relief,nitegraciequinn,Fashion Show is done &amp, only one slip...now cooking &amp, having a glass of wine or two,,,,
1751251104,relief,CanadianJennie,correction...a hot coco in my NKOTB cup  what a sweety!!!!,,,,,,
1751286069,relief,em_gentry,@leighwsmith better safe than sorry!  Glad everything is okay.,,,,,,
1751286356,relief,cant_decide,@socks_b_rockin hey it's Julia. On twitter. Don't faint. I'm trying to get it to send to my phone,,,,,,
1751286404,relief,theofficialyesi,Okay people my fones charged,,,,,,
1751287033,relief,jodytoons,"I can only message those who message me, if we're fwends...so those that want replies..follow me.  hmm..that sounds funny..",,,,,,
1751287254,relief,brandangajic,I know exactly where i should be,,,,,,
1751287800,relief,joemaclover,@PochaccoYoly  as long as you're okay...,,,,,,
1751288218,relief,Gleeker911,Laying with lyndi on drive way. Drinking tea. Listenin to music. Takin pictures. Just a Chillin.,,,,,,
1751288755,relief,edgizmo,"@ff3725 She must be able to tell we're reprobates, despite your endorsement. She sounds pretty smart!",,,,,,
1751288872,relief,vondutch4,is  happy  cause  my  voice  is  back  &lt,3,,,,,
1751322131,relief,Iesha_Jewel,happy all my studying and all nighters payed off,,,,,,
1751322564,relief,melissaaah,i'm so happy i aced my final!,,,,,,
1751323943,relief,Cadistra,"@brigwyn Yup, everything's there.",,,,,,
1751324122,relief,tonyriggins,"Anyone have an extra Keane ticket? I promise to buy you a drink and take rad pics for your FB / Blog / Flickr., etc",,,,,,
1751324192,relief,scenexxqueen,good! now i don't have to answer the question 500 times a day,,,,,,
1751325485,relief,ppittman,"@CrZy4Him girl, when you crash, it may last for 2 days",,,,,,
1751358742,relief,Razz63,Sadness is a necessary evil in life, it gives us reason to remember and appreciate the things we lose,,,,,
1751359197,relief,elena_london,"this aztec mask is harder then i thought! but u kno what, i think i did a pretty good job for not being an artist",,,,,,
1751359417,relief,joodit,Mock AP Chemistry exam today! Then to Central Park!  Is there gonna be a AP Chem v. AP Bio tournament?!,,,,,,
1751359802,relief,JoanneFDuncan,@SherriEShepherd hey Sherri -- don't give up b/c they're married, they may have a brother or a friend!,,,,,
1751360026,relief,kaaatieeee,@alaina_ Lmao I know!! They have two days off. Good thing for them,,,,,,
1751360914,relief,JillianG,Relaxing,,,,,,
1751394992,relief,BunnySun,Had a good end to a busy day and now I'm off to bed with a full belly of sushi,,,,,,
1751396064,relief,nesspabz,@DavidArchie @Hatz94Music i just want to wish your mom a happy mothers day!,,,,,,
1751396384,relief,Strabismus,"@WalkingHorse Fear not! You deserve alot, you care for animals. )) I'll get some food, don't worry!",,,,,,
1751396929,relief,Teresa_EstN1989,"@MICHALL_BODUCH Awww, you will get more friends on facebook. Just be yourself and people will add you",,,,,,
1751429015,relief,imveryhumble,@staciemwhite Its over for them,,,,,,
1751429128,relief,jroses,A shower feels so refreshing after a long day at the fair,,,,,,
1751431850,relief,iKayKay,Finally home sweet home,,,,,,
1751431971,relief,xXHardy_LoveXx,@Linz__marie lol..french toast sticks too!,,,,,,
1751464424,relief,pattywuu,@rsxy ive been spending time w/my momma! we're celebrating mother's day for her early  ive been good! how was woodburn?,,,,,,
1751464622,relief,LSUAaron,"Yeah, I think we've earned it!",,,,,,
1751465027,relief,bobbynash,@GregCarter I hear ya. You'll have to go back to work to rest.,,,,,,
1751465264,relief,Momodel180,Chillin at a bbq gettin my drink on,,,,,,
1751466597,relief,avrilchan,"@aprilyim @nesarajah he's hard to please, methinks he has the picture in his head just fine",,,,,,
1751467909,relief,CaraDowney,tired as hell!!!! bed time from cara  nighty night twitter world..,,,,,,
1751501529,relief,Bizcuits,just got done washing dishes not too long ago,,,,,,
1751501969,relief,milkbone19,@Hey_B @Cabbrock thank goodness!!,,,,,,
1751501972,relief,MrMikeReal,Just finished with a little booty duty  that was a work out. Now I'm hungry. .,,,,,,
1751502074,relief,jroyall89,@MishaSaysRawr i'm totally gonna have money to actually buy a pair of shoes this time,,,,,,
1751502699,relief,jessikarae,Just got off the phone with garrett.  still cleaning my room. It s raining  that makes me feel better,,,,,,
1751502831,relief,nordette_verite,"@seetiggerbounce White House Correspondents Dinner, funny stuff for political junkies. #whcd   I'm a recovering addict.",,,,,,
1751503527,relief,aleese,"@idann, now that sounds better",,,,,,
1751503830,relief,WalkingHorse,@Strabismus You are too kind! I swear I'm always feeding someone!,,,,,,
1751504096,relief,banditTA00,"@rvagirl Oh I believe you...   sooo @RebeccaNavarro thinks she belongs elsewhere, I say I dont think so...",,,,,,
1751536413,relief,unintended17,"Thank you, Afrin Nasal Spray! Also, I got a giant teacup tonight!",,,,,,
1751537313,relief,ladydi245,@KeepinUpWKris  Have a Happy Mothers Day! I thought u had blocked me cause i couldn't get anything thru the other day,,,,,,
1751538557,relief,hafs,took 8 trips to basement to move books from my room - i have a floor again,,,,,,
1751571998,relief,CaitlynBarnes,"is home  i love traveling, but there is nothing like coming home!",,,,,,
1751572363,relief,scootz99,@bencredible hopefully the weather has been nice/cooperating,,,,,,
1751575157,relief,daveandchar,It's official - Liberty Grand is my new fave reception venue... Will blog some shots Tuesday,,,,,,
1751607680,relief,CLing611,It's good to be home,,,,,,
1751608513,relief,BUTTERFLYWHEEL,@sayitwithecards Thanks for the #followfriday!,,,,,,
1751608646,relief,dinug,"Mom, happy mother's day  love you. Thanks for everything. I'm sorry for being such a spoilt brat all the whiles. You are my HERO!",,,,,,
1751608727,relief,KerrieBerrie21,The time Is 3.50am and if finished my essay  I can have Sunday off  woop,,,,,,
1751609382,relief,kittycoww,lifes been sweet ever since thursday    im totally livin the life right now,,,,,,
1751609525,relief,GerryCOnline,@dpbkmb Thank you for FF,,,,,,
1751610401,relief,emtp1989,it sleepy time  [&lt,cody&gt,],,,,
1751641693,relief,TheDailyBlonde,@StorySeeker lol...but they aren't here! I'll tell them to do that Monday. lol,,,,,,
1751641728,relief,timmy79,@davorado Bet she plays on Medium and you play on easy too huh...  #iPhone #Fun #Game,,,,,,
1751642084,relief,rykidricochet,im officially done with school til fall.,,,,,,
1751642861,relief,MarIaSinger,"@SweetIsa it was a crazy time, nothing to be ashamed of that you were timid. you were osocute in your bashfulness",,,,,,
1751644647,relief,GRETCHYiSDOPE,http://twitpic.com/4w9ce - my future car ! I love it !,,,,,,
1751645200,relief,margaretdianne,Is it possible to pass out he your laying down? Bed soon if i can sleep &lt,3,,,,,
1751645614,relief,ivywrong,"Made breakfast for bf; went to sears to pass my drivers test! stayed with minh for a lil, sauna&amp;spa with aunt, uncle &amp; mom; FINALLY HOME",,,,,,
1751678394,relief,eddieg88,its funny how people can forget their anger with the arrival of other people they least expect to see,,,,,,
1751679064,relief,TizBanana,@AimeeLady Lol... She is fine the way she is  How has your weekend been?,,,,,,
1751679479,relief,princesstimetoy,@chaotic_barb I'm totally with ya.  I blocked the negative from my stream,,,,,,
1751681841,relief,a_ruby,"after some pizzas, going sleep",,,,,,
1751713747,relief,JamiRae,finally made it to phoenix!  I am home.,,,,,,
1751714907,relief,creights,Make sure your mom knows you love her,,,,,,
1751716278,relief,shuriwhite,Finally at home,,,,,,
1751716610,relief,aislingphoto,just got home from the show opening.  fantastic. thanks to everyone who came out,,,,,,
1751750253,relief,Wailingfong,@StickySoyChai well that propels people to change direction. No point wasting your days on something you lost the passion for.,,,,,,
1751750587,relief,MickeyTKnox,@moonfrye I thought I was the only one with the tags on the outside of my shirt,,,,,,
1751752161,relief,btwilyrose,over him  finally,,,,,,
1751785221,relief,erinashleyJBfan,finally got my SayNow account up and running  YAYY JBs got a Canadian SayNow number!.. is anyone else using their landline phone? CALL ME!,,,,,,
1751785629,relief,MissXu,@perivision btw - downloaded iphone 3.0 sdk,,,,,,
1751786516,relief,Zoekatherine,its awful breezy out here good thing they sold blankets!,,,,,,
